name	smiles	tanimoto_combo_legacy	tanimoto_combination	tanimoto_shape	tanimoto_color	overlap_volume	overlap_color	self_overlap_volume_query	self_overlap_volume_fit	self_overlap_color_query	self_overlap_color_fit
CHEMBL3416621	Brc1cc2c(Nc3ccccc3)ncnc2s1	1.1632237	0.5816119	0.7103387	0.4528851	804.5838	25.132973	1161.2327	776.0273	42.4613	38.166927
CHEMBL406140	NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccnc2)cc1	1.1632124	0.5816062	0.6573062	0.5059062	924.6469	29.034233	1161.2327	1170.136	42.4613	43.963474
CHEMBL3891388	Cc1cc(NS(=O)(=O)c2ccccc2)c2ncccc2c1	1.1632102	0.5816051	0.72171634	0.4414938	890.66705	31.39352	1161.2327	963.5301	42.4613	60.039726
CHEMBL4172727	Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(F)c1	1.1632042	0.5816021	0.68134314	0.48186103	944.0267	33.15004	1161.2327	1168.3318	42.4613	59.48459
CHEMBL602584	Cc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1	1.1632025	0.58160126	0.76625925	0.39694327	958.19806	26.092243	1161.2327	1047.4534	42.4613	49.363873
CHEMBL301055	N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)ccc1Cl	1.1631883	0.58159417	0.66704834	0.49614003	816.8953	30.320759	1161.2327	880.3044	42.4613	48.972767
CHEMBL2178303	CCc1cc(O)c(Oc2ccccc2)cc1F	1.1631844	0.5815922	0.6149674	0.54821694	738.69226	30.31699	1161.2327	778.649	42.4613	43.156776
CHEMBL1927047	Cc1cnc(Nc2ccc(C#N)cc2)nc1SC1CCCCC1	1.163181	0.5815905	0.62151134	0.5416696	840.34973	33.30911	1161.2327	1031.2238	42.4613	52.341213
CHEMBL5181934	O=[N+]([O-])c1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1	1.1631794	0.5815897	0.7325042	0.43067524	906.942	26.027367	1161.2327	983.8485	42.4613	43.999924
CHEMBL442956	O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2)N1	1.1631782	0.5815891	0.7305973	0.43258086	933.55164	32.834522	1161.2327	1050.1113	42.4613	66.277
CHEMBL3319283	CCOC(=O)[C@H](C[N+](=O)[O-])c1ccccc1Cl	1.1631708	0.5815854	0.55573493	0.6074358	682.941	28.862516	1161.2327	750.60535	42.4613	33.91655
CHEMBL473933	Cc1n[nH]c2ccc(Cl)c(Oc3cc(C#N)cc(C#N)c3)c12	1.1631685	0.5815843	0.69188786	0.47128072	898.4356	28.374142	1161.2327	1035.7306	42.4613	46.119297
CHEMBL345196	CCN1C(=O)[C@@H](Cc2ccc(Cl)cc2)C(=O)[n+]2ncsc21	1.1631646	0.5815823	0.6432086	0.519956	832.95624	29.276945	1161.2327	966.7253	42.4613	43.122223
CHEMBL5433470	O=C([O-])CCCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12	1.1631641	0.58158207	0.73626053	0.42690355	956.7367	31.657953	1161.2327	1094.958	42.4613	63.35381
CHEMBL3696883	COc1cccc2c(NCc3ccccc3)nc(N(C(N)=O)c3ccccc3)nc12	1.1631625	0.58158123	0.6899211	0.4732414	1059.6912	36.795124	1161.2327	1434.4185	42.4613	72.085106
CHEMBL3926801	COC(=O)c1ccc(Nc2n[nH]c3c2CN(C(C)=O)CC3)cc1	1.1631515	0.58157575	0.67292756	0.49022397	900.8514	28.666792	1161.2327	1078.3235	42.4613	44.682426
CHEMBL2218377	CN1C[C@@H](C(=O)NCc2ccc(F)c(Cl)c2Cl)N(C)C1=O	1.1631501	0.58157504	0.60735065	0.55579937	795.0862	26.255226	1161.2327	942.9593	42.4613	31.032604
CHEMBL5207282	CCCCCn1c2ccccc2c2cc(C)ncc21	1.1631336	0.5815668	0.76027435	0.40285933	882.2965	25.537394	1161.2327	881.5614	42.4613	46.466442
CHEMBL1454000	COc1cc(Cn2c(-c3nonc3N)nc3ccccc32)ccc1C	1.1631179	0.58155894	0.7449431	0.4181748	1009.60596	28.252413	1161.2327	1203.6526	42.4613	53.352364
CHEMBL3298458	O=C1NCCc2nc(COc3ccccc3)ccc21	1.1631134	0.5815567	0.6133264	0.549787	781.4082	29.189308	1161.2327	894.22504	42.4613	39.820045
CHEMBL3894790	N#Cc1ccc2c(Cl)cc(Oc3ccccc3OCCn3ccc(=O)[nH]c3=O)cc2c1	1.1631069	0.58155346	0.68234426	0.48076263	1063.9479	36.13682	1161.2327	1461.969	42.4613	68.84114
CHEMBL3752085	CN1CCN(c2cc(-c3ccccc3)nc(NCc3ccccc3)n2)CC1	1.1631021	0.5815511	0.6654933	0.49760878	968.4456	34.86335	1161.2327	1262.4426	42.4613	62.463818
CHEMBL4458977	COc1ccc2c3ccnc(C)c3n(Cc3ccccc3F)c2c1	1.1631017	0.58155084	0.6901077	0.47299403	945.6745	30.284216	1161.2327	1154.7708	42.4613	51.849552
CHEMBL466398	C[C@@H](CCOC(=O)N(C)c1ccc(C#N)cc1)N(C)C	1.1630998	0.5815499	0.66033906	0.5027607	812.59125	24.561537	1161.2327	881.92535	42.4613	30.953568
CHEMBL186028	CO[C@@H](Cc1scnc1C(=O)Nc1nccs1)c1ccccc1	1.1630971	0.5815486	0.7077437	0.45535344	911.01624	27.508991	1161.2327	1036.9956	42.4613	45.46009
CHEMBL365192	CO[C@@H](Cc1scnc1C(=O)Nc1nccs1)c1ccccc1	1.1630971	0.5815486	0.7077437	0.45535344	911.01624	27.508991	1161.2327	1036.9956	42.4613	45.46009
CHEMBL32457	Cc1c(Sc2ccccc2)n(COCCO)c(=S)[nH]c1=O	1.1630957	0.58154786	0.7138495	0.4492463	870.5489	26.617857	1161.2327	928.8293	42.4613	43.406586
CHEMBL426849	C=CCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1	1.1630843	0.58154213	0.7213359	0.44174835	856.16583	28.662394	1161.2327	881.85016	42.4613	51.08508
CHEMBL1076731	COc1[nH]cc(C(=O)c2ccc(Cl)cc2)c(=O)c1OC	1.1630821	0.58154106	0.68485403	0.47822806	843.8584	26.120604	1161.2327	914.7984	42.4613	38.278854
CHEMBL86189	COc1ccc(S(=O)(=O)N(CCC(C)C)CC(=O)NO)cc1	1.1630816	0.5815408	0.7443306	0.418751	895.95013	26.178053	1161.2327	938.4167	42.4613	46.231354
CHEMBL2414475	O=C1C=C[C@]2(C=C1Cl)OC[C@H](c1ccc(Cl)cc1)O2	1.1630769	0.58153844	0.57662106	0.5864558	743.9347	31.157282	1161.2327	872.8642	42.4613	41.824078
CHEMBL536746	O[C@H](CCc1ccc(I)cc1)Cn1ccnc1	1.1630663	0.58153313	0.6390991	0.52396715	745.2819	28.689291	1161.2327	750.19385	42.4613	40.98198
CHEMBL1188560	O[C@H](CCc1ccc(I)cc1)Cn1ccnc1	1.1630663	0.58153313	0.6390991	0.52396715	745.2819	28.689291	1161.2327	750.19385	42.4613	40.98198
CHEMBL2414481	O=C1C=C[C@]2(C=C1Cl)OC[C@H](c1cccc(I)c1)O2	1.1630619	0.5815309	0.57645965	0.5866022	741.26605	31.162186	1161.2327	865.92737	42.4613	41.82408
CHEMBL1452779	Clc1ccccc1-c1nc2ccccc2c2nc3ccccc3n12	1.16306	0.58153	0.66081774	0.5022422	930.2176	37.13058	1161.2327	1176.6614	42.4613	68.59891
CHEMBL4165132	Cn1nccc1NS(=O)(=O)c1ccc(Cl)cc1	1.1630526	0.5815263	0.64933676	0.51371586	753.38983	26.668867	1161.2327	752.4022	42.4613	36.121216
CHEMBL5082970	COc1ccc(S(=O)(=O)N2Cc3ccccc3-c3sccc32)cc1	1.1630495	0.5815247	0.7904392	0.37261027	996.1303	27.937643	1161.2327	1095.1216	42.4613	60.454533
CHEMBL1649791	CCCCCn1c(-c2ccccc2)cnc1N	1.1630476	0.5815238	0.6399525	0.52309513	752.8969	29.658964	1161.2327	768.15314	42.4613	43.896656
CHEMBL3960349	C[C@@H](c1cccc(C(F)(F)F)c1)c1cc(O)c(=O)[nH]n1	1.1630299	0.58151495	0.6690068	0.49402314	839.0275	30.184261	1161.2327	931.9337	42.4613	48.82184
CHEMBL1257753	Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@@H]2C)c1C	1.1630253	0.58151263	0.65200967	0.5110156	959.4127	34.90778	1161.2327	1269.6501	42.4613	60.75707
CHEMBL1618279	Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@@H]2C)c1C	1.1630253	0.58151263	0.65200967	0.5110156	959.4127	34.90778	1161.2327	1269.6501	42.4613	60.75707
CHEMBL1766167	Oc1ccc(OCc2cccc(Cl)c2)cc1	1.1630229	0.58151144	0.65622866	0.5067942	745.97095	28.906258	1161.2327	721.493	42.4613	43.48243
CHEMBL604246	CS(=O)(=O)Nc1ccc([C@H]2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1	1.163014	0.581507	0.8074742	0.3555399	1112.6646	30.200598	1161.2327	1329.3887	42.4613	72.68223
CHEMBL1817842	O=[N+]([O-])OC[C@H](Cc1ccc(O)cc1)O[N+](=O)[O-]	1.1630068	0.5815034	0.66886073	0.49414608	789.87164	24.054218	1161.2327	809.55975	42.4613	30.271278
CHEMBL3353417	COc1cccc(CCn2c3c(c4c2-c2ccccc2C4=O)C(=O)CCC3)c1	1.1630058	0.5815029	0.7373456	0.4256602	1062.9113	33.379635	1161.2327	1343.2161	42.4613	69.33684
CHEMBL1923217	COc1ccc(Oc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1	1.1630008	0.5815004	0.6608345	0.5021664	946.4383	31.104437	1161.2327	1217.3921	42.4613	50.583633
CHEMBL246175	NC[C@H]1CC[C@H](CNc2nc(NCc3ccccc3Br)ncc2[N+](=O)[O-])CC1	1.1629567	0.58147836	0.64007896	0.52287775	948.31323	34.611866	1161.2327	1268.6372	42.4613	58.345512
CHEMBL256058	CN(C)Cc1ccccc1Oc1ccccc1	1.1629484	0.5814742	0.7010983	0.46185	796.39825	27.100376	1161.2327	771.0951	42.4613	43.31695
CHEMBL1239	O=C(OCc1ccccc1)c1ccccc1	1.1629478	0.5814739	0.6171231	0.54582465	724.094	33.508545	1161.2327	736.19934	42.4613	52.437923
CHEMBL2297099	Cc1c(Sc2ccccc2)n(OCCO)c(=S)[nH]c1=O	1.16294	0.58147	0.686186	0.47675395	835.7819	27.733543	1161.2327	892.5601	42.4613	43.44385
CHEMBL2218715	Cn1nccc1CC(=O)NCc1ccc(Cl)cc1Cl	1.1629395	0.5814698	0.62055725	0.54238236	769.9931	27.61118	1161.2327	849.5695	42.4613	36.0571
CHEMBL3641823	CNc1nc(Nc2cc(OC)c(C(N)=O)cc2Cl)ncc1Cl	1.1629267	0.58146334	0.65683115	0.5060956	857.1768	24.836155	1161.2327	1000.9625	42.4613	31.448895
CHEMBL483240	N#Cc1cc([N+](=O)[O-])ccc1Oc1cccc(Br)c1	1.1629238	0.5814619	0.68567413	0.47724962	827.65186	24.711582	1161.2327	873.4822	42.4613	34.029438
CHEMBL4873375	Cc1nc2c([C@@H](C)c3ccc(C(F)(F)F)cc3)nn(CCO)c2c(=O)[nH]1	1.1629226	0.5814613	0.6361039	0.52681875	930.54407	32.42953	1161.2327	1232.1919	42.4613	51.52552
CHEMBL3920594	CCc1ccc(CCc2c(C(=O)O)[nH]c(=O)[nH]c2=O)cc1	1.1629226	0.5814613	0.7122746	0.45064807	884.3484	31.845592	1161.2327	964.6992	42.4613	60.050503
CHEMBL485243	COC(=O)c1c(Nc2cccc(Cl)c2)[nH]c2ccc(O)cc12	1.1629162	0.5814581	0.69993997	0.46297628	904.65497	29.327095	1161.2327	1035.8975	42.4613	50.210495
CHEMBL3393445	N#Cc1cccc(-c2c[nH]c3ncnc(N4CCO[C@H](C#N)C4)c23)c1	1.1629143	0.58145714	0.67555296	0.48736137	950.18304	29.016613	1161.2327	1195.4768	42.4613	46.093502
CHEMBL343935	CN(C)c1ccc(C(=O)N2CCCCc3ccccc32)c(Cl)c1	1.162909	0.5814545	0.7357457	0.42716327	939.502	27.569805	1161.2327	1055.2078	42.4613	49.650112
CHEMBL490443	Clc1ccc([C@@H]2ON=C(c3cccc(Cl)c3)O2)cc1	1.1629087	0.58145434	0.6283615	0.53454715	787.38086	33.05836	1161.2327	879.2181	42.4613	52.44074
CHEMBL3781122	COc1ccc(CNc2c(-c3cc(Cl)cc(Cl)c3O)nc3ccccn23)cc1	1.1629084	0.5814542	0.7102959	0.45261255	1028.0874	32.76755	1161.2327	1314.262	42.4613	62.702713
CHEMBL327870	CCOC(=O)c1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.1628972	0.5814486	0.7697464	0.39315078	1038.4337	26.239994	1161.2327	1226.2605	42.4613	50.521515
CHEMBL183128	O=C(CC1=CCCC1)Nc1cccnc1C(=O)Nc1nccs1	1.1628851	0.58144253	0.6764529	0.48643222	895.4954	28.423134	1161.2327	1058.0732	42.4613	44.39368
CHEMBL120807	Nc1ncc(Cc2cc(Cl)c(N)c(Cl)c2)c(N)n1	1.1628821	0.58144104	0.6826179	0.48026413	801.3964	26.098228	1161.2327	814.1682	42.4613	37.97834
CHEMBL1384182	O=[N+]([O-])c1ccc(Sc2ccccc2)nc1	1.162882	0.581441	0.57188314	0.5909988	685.8398	28.208197	1161.2327	723.87286	42.4613	33.476597
CHEMBL1644719	Cc1cc(=O)n2nc(COc3ccccc3)sc2n1	1.1628803	0.58144015	0.6449781	0.5179022	802.45465	26.468666	1161.2327	885.38	42.4613	35.11483
CHEMBL3660144	Clc1ncc2nnn(Cc3ccc4ncccc4c3)c2n1	1.1628782	0.5814391	0.7125914	0.45028678	908.2606	26.936808	1161.2327	1021.61615	42.4613	44.29696
CHEMBL4852665	CCN(c1ccccc1C)S(=O)(=O)c1cc(Cl)ccc1Cl	1.1628771	0.58143854	0.65783566	0.5050415	823.07117	31.824286	1161.2327	913.019	42.4613	52.3762
CHEMBL169117	CCC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(I)c(Cl)c1)N2	1.1628768	0.5814384	0.715789	0.44708782	853.3194	29.040894	1161.2327	884.225	42.4613	51.535275
CHEMBL229510	Cc1cc(C)cc(Sc2c[nH]c3ccc(Cl)cc23)c1	1.1628734	0.5814367	0.6719868	0.49088657	811.6677	33.098095	1161.2327	858.2976	42.4613	58.061943
CHEMBL1288613	CC[C@H](C=O)NC(=O)c1cccc(C(F)(F)F)c1Cl	1.1628722	0.5814361	0.6333759	0.5294963	779.75977	26.883102	1161.2327	849.6441	42.4613	35.192894
CHEMBL3677035	CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccc(CN3CCNCC3)cc2)n1	1.1628722	0.5814361	0.67790014	0.4849721	1051.7659	32.535213	1161.2327	1442.0388	42.4613	57.160698
CHEMBL127907	COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC	1.1628613	0.5814307	0.7483683	0.41449305	941.7978	23.975952	1161.2327	1039.0334	42.4613	39.35869
CHEMBL497230	Cc1ccc(CCc2ncc([N+](=O)[O-])n2C)cc1	1.1628432	0.5814216	0.6349142	0.527929	775.13275	28.710117	1161.2327	834.74646	42.4613	40.631355
CHEMBL345354	CN(C)c1ccccc1C[S@+]([O-])c1nccn1-c1ncccc1[O-]	1.1628425	0.58142126	0.59919894	0.5636435	850.6353	28.797281	1161.2327	1109.0234	42.4613	37.427284
CHEMBL90838	[O-][S@@+](Cc1ccccc1)c1nnc(-c2cccnc2)o1	1.162842	0.581421	0.6381227	0.5247194	809.73145	31.19852	1161.2327	917.42633	42.4613	48.19475
CHEMBL5395729	CN(Cc1ccccc1)c1cc(NCC(=O)NO)nc(-c2cccnc2)n1	1.1628356	0.5814178	0.7371969	0.4256387	1026.9879	29.596792	1161.2327	1258.8538	42.4613	56.67051
CHEMBL2088102	Cc1cc(Nc2nc(NCCCc3c[nH]nc3C)ncc2Br)n[nH]1	1.1628305	0.58141524	0.7752583	0.38757214	992.46313	24.767616	1161.2327	1111.4014	42.4613	46.21085
CHEMBL2218483	CCN1C(=O)CC[C@H]1C(=O)NCc1cccc(C(F)(F)F)c1C#N	1.1628201	0.58141005	0.6052675	0.5575525	855.58044	29.24955	1161.2327	1107.9053	42.4613	39.248867
CHEMBL589372	O=C(C[C@H]1CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=NO1)Nc1ccc(Cl)cc1	1.1628189	0.58140945	0.62158734	0.54123163	984.6265	33.54284	1161.2327	1407.4456	42.4613	53.056557
CHEMBL1651765	N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O	1.1628177	0.58140886	0.64917815	0.51363957	1014.2311	31.569853	1161.2327	1415.3293	42.4613	50.571598
CHEMBL340450	COc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1	1.1627984	0.5813992	0.70544606	0.45735228	921.5297	30.103266	1161.2327	1066.605	42.4613	53.462704
CHEMBL216586	COc1ccc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)c1	1.1627954	0.5813977	0.73806506	0.42473033	968.71643	23.804502	1161.2327	1119.992	42.4613	37.389366
CHEMBL196536	COc1cccnc1Nc1cccc(C)n1	1.1627951	0.58139753	0.6949499	0.46784517	780.1189	22.610994	1161.2327	741.4403	42.4613	28.479767
CHEMBL5397710	NC(=O)c1ccccc1NC(=O)c1ccc(Cl)c(Cl)c1	1.1627941	0.58139706	0.62193215	0.54086196	793.9204	32.700394	1161.2327	909.2262	42.4613	50.69887
CHEMBL4461378	CSc1nnc(CCCO)n1-c1cccc(C(F)(F)F)c1	1.1627911	0.58139557	0.68310547	0.47968566	857.14844	25.822779	1161.2327	950.69775	42.4613	37.194187
CHEMBL569051	C#Cc1cc(C)c(Oc2ccc(N)c(Nc3ccc(C#N)cc3)n2)c(C)c1	1.1627872	0.5813936	0.6747761	0.4880111	975.5638	36.176266	1161.2327	1260.0903	42.4613	67.84498
CHEMBL237643	O=C(OC[C@H]1O[C@@H](n2cnc3c(Cl)ncnc32)C[C@@H]1O)c1ccccc1	1.1627789	0.5813894	0.6888851	0.47389373	982.30707	29.373146	1161.2327	1247.012	42.4613	48.894405
CHEMBL4529686	CCOCn1c([C@H](C#N)c2cc(C)cc(C)c2)cc(=O)n(O)c1=O	1.1627768	0.5813884	0.6700762	0.49270064	908.7303	30.94831	1161.2327	1103.6572	42.4613	51.30063
CHEMBL148755	Cc1ccc(Oc2ccccc2)c(O)c1	1.1627728	0.5813864	0.63085204	0.53192073	715.4571	29.71359	1161.2327	688.3367	42.4613	43.11323
CHEMBL1452612	Cc1ccc(CNC(=O)c2ccc([N+](=O)[O-])o2)cc1	1.1627707	0.5813854	0.58766663	0.57510406	757.74994	29.752848	1161.2327	885.9388	42.4613	39.02626
CHEMBL2047380	OCCCOc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br	1.1627675	0.58138376	0.7119475	0.45082	874.9482	26.673435	1161.2327	942.6661	42.4613	43.378624
CHEMBL83495	Cc1ccccc1Sc1c(C(N)=O)[nH]c2ccc(Cl)cc12	1.1627612	0.5813806	0.6988738	0.46388742	872.6155	31.949114	1161.2327	959.9852	42.4613	58.360374
CHEMBL85947	Cc1c(O)nc(SC(C)C)nc1[C@H](C)c1c(F)cccc1F	1.1627558	0.5813779	0.7985835	0.36417234	956.0528	24.265085	1161.2327	992.00586	42.4613	48.434555
CHEMBL1333666	Cc1cc(Cl)ccc1Oc1ccccc1C(=O)CC#N	1.1627467	0.58137333	0.7180604	0.44468623	866.2036	27.588663	1161.2327	911.28125	42.4613	47.168102
CHEMBL122365	CC(C)Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1	1.1627436	0.5813718	0.76601917	0.39672434	924.02203	24.982561	1161.2327	969.0542	42.4613	45.493347
CHEMBL363762	CCc1c(C)nc(O)c(N(C)C)c1C(=O)c1ccc(C#N)cc1	1.1627357	0.58136785	0.72133344	0.4414023	928.3319	27.995928	1161.2327	1054.0657	42.4613	48.959595
CHEMBL3719279	Cn1nncc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.1627316	0.5813658	0.7277045	0.43502715	1044.758	34.905293	1161.2327	1319.2153	42.4613	72.68104
CHEMBL231281	Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(C#N)cc2)n1	1.1627147	0.58135736	0.6995321	0.4631826	1015.37134	33.7453	1161.2327	1305.6394	42.4613	64.13928
CHEMBL4568285	COC(=O)c1[nH]c2cc(OC)ccc2c1Cc1ccccc1	1.1626965	0.58134824	0.69539446	0.46730205	901.45703	31.709164	1161.2327	1036.549	42.4613	57.103687
CHEMBL343642	O=S(=O)(c1ccccc1)c1c(C2=NCCCN2)[nH]c2ccc(Cl)cc12	1.1626958	0.5813479	0.701117	0.46157882	955.11145	31.99482	1161.2327	1156.1499	42.4613	58.84957
CHEMBL4851123	COc1ccc(COCCn2c([N+](=O)[O-])cnc2C)cc1	1.1626793	0.58133966	0.6818787	0.48080063	864.5859	23.690632	1161.2327	971.3001	42.4613	30.502625
CHEMBL1934217	O=[N+]([O-])c1ccc(S(=O)(=O)n2nnnc2-c2ccc3c(c2)OCO3)cc1	1.162675	0.5813375	0.72829956	0.4343755	1016.16437	28.958143	1161.2327	1250.1877	42.4613	53.163
CHEMBL4205957	Cn1ncc2c(=O)n(-c3ccccc3F)c(SCc3cccc(F)c3)nc21	1.1626714	0.5813357	0.72802603	0.43464544	1030.2172	28.99416	1161.2327	1284.0674	42.4613	53.240467
CHEMBL150315	COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC	1.162667	0.5813335	0.73977226	0.42289475	952.1967	24.110085	1161.2327	1078.1125	42.4613	38.66081
CHEMBL3817870	CCCCCCN1C(=O)C=C(Cl)[C@@]1(O)c1ccc(Cl)cc1	1.1626668	0.5813334	0.7369607	0.42570615	885.50885	28.60156	1161.2327	925.84467	42.4613	53.32642
CHEMBL3894246	Cc1c(Cl)cccc1S(=O)(=O)Nc1cccc2cccnc12	1.1626611	0.58133054	0.6473148	0.5153463	851.40894	34.874146	1161.2327	1005.46967	42.4613	60.084133
CHEMBL447664	Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N	1.1626608	0.5813304	0.68742067	0.4752402	948.88293	28.993595	1161.2327	1168.0029	42.4613	47.540592
CHEMBL3747530	N#C[C@@H](Nc1ccc(F)c(Cl)c1)c1cc(Cl)ccc1O	1.1626408	0.5813204	0.7601181	0.40252268	891.36926	23.667858	1161.2327	902.8086	42.4613	40.00538
CHEMBL4748954	O=c1c2ncccc2n2c(=S)[nH]nc2n1CCc1ccccc1	1.1626272	0.5813136	0.6996315	0.46299568	936.0127	30.485443	1161.2327	1112.6453	42.4613	53.86805
CHEMBL521672	CCN(Cc1cc(OC)ccc1OC)c1ccc2nc(N)nc(N)c2c1	1.162622	0.581311	0.78228575	0.38033617	1042.701	23.535072	1161.2327	1214.3586	42.4613	42.953434
CHEMBL602381	CCSc1ncnc2scc(-c3ccccc3)c12	1.1626176	0.5813088	0.6669959	0.49562165	788.9226	30.313707	1161.2327	810.48975	42.4613	49.015408
CHEMBL1203940	CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC	1.1626139	0.58130693	0.7420656	0.42054832	972.12634	24.78979	1161.2327	1120.9211	42.4613	41.274837
CHEMBL4748934	CC(=O)c1cc2cccc(Nc3ccc(C(F)(F)F)cc3)c2o1	1.1626059	0.58130294	0.68978214	0.4728237	920.3827	28.152105	1161.2327	1093.4592	42.4613	45.231186
CHEMBL3496127	COc1cccc(CNc2cnn(C)c(=O)c2Cl)c1	1.1626008	0.5813004	0.68209916	0.48050162	820.6169	23.683182	1161.2327	862.45984	42.4613	30.510334
CHEMBL323142	c1ccc(CCNC2=NCCN2OCc2ccccc2)cc1	1.1625942	0.5812971	0.6960444	0.46654984	889.8409	31.889832	1161.2327	1007.0337	42.4613	57.78099
CHEMBL3415151	Cc1cc(Cl)cc(C)c1Oc1nc(Nc2ccc([N+](=O)[O-])cc2)cn2ccnc12	1.1625878	0.5812939	0.6439866	0.5186012	1000.0778	32.788082	1161.2327	1391.7935	42.4613	53.550865
CHEMBL4758943	N#Cc1ccc(C(=O)N(Cc2cccs2)C2CC2)cc1	1.1625868	0.5812934	0.64633644	0.5162504	810.6596	30.895535	1161.2327	903.66486	42.4613	48.280262
CHEMBL2409535	N[C@H](c1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	1.1625865	0.5812932	0.67277545	0.489811	811.0033	29.242735	1161.2327	855.2297	42.4613	46.483517
CHEMBL4209668	Nc1ccc(OCc2cccc(C(F)(F)F)c2)cc1	1.1625724	0.5812862	0.7757368	0.38683555	891.5822	23.423565	1161.2327	879.6854	42.4613	41.514004
CHEMBL3905512	O=S(=O)(Nc1cccc2cccnc12)c1ccccc1Cl	1.1625679	0.5812839	0.64062214	0.5219458	828.59186	33.92461	1161.2327	960.7765	42.4613	56.459736
CHEMBL1632637	COc1ccc(S(=O)(=O)N(CC(=O)NO)C[C@H](O)CO)cc1	1.1625544	0.5812772	0.7892621	0.3732923	928.8609	23.037977	1161.2327	944.50073	42.4613	42.29233
CHEMBL1904433	COc1cccc(Nc2nc([C@H](N)COCc3ccccc3)cs2)n1	1.1625539	0.58127695	0.69044894	0.47210497	940.0431	30.71108	1161.2327	1140.3059	42.4613	53.30117
CHEMBL1256168	Cc1[nH]c2ccccc2c(=O)c1Cc1ccccc1	1.1625535	0.5812768	0.6510489	0.5115046	809.3423	34.156284	1161.2327	891.24567	42.4613	58.471096
CHEMBL185165	COc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1cncn1	1.1625524	0.5812762	0.66731596	0.49523634	905.3013	30.667309	1161.2327	1100.6992	42.4613	50.130604
CHEMBL386435	O=S(=O)(c1ccc(Cl)cc1)N(C1CCNCC1)C1CC1	1.1625476	0.5812738	0.6953836	0.46716398	831.38934	26.732985	1161.2327	865.7405	42.4613	41.495674
CHEMBL4583115	CCc1ccc(-c2c[nH]cc2[C@@H](c2ccc(Cl)cc2Cl)n2ccnc2)cc1	1.162547	0.5812735	0.71410507	0.4484419	1007.88104	35.647476	1161.2327	1258.0388	42.4613	72.67803
CHEMBL316528	Cc1cc([C@H]2[C@H]3CC[C@@H](C[C@H]2c2ccc(Cl)cc2)N3C)on1	1.162545	0.5812725	0.7267348	0.4358101	922.00305	28.880398	1161.2327	1029.4629	42.4613	52.68741
CHEMBL393004	OC1(C(F)(F)F)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1	1.1625409	0.58127046	0.633554	0.52898693	943.7569	34.32907	1161.2327	1272.1477	42.4613	56.76365
CHEMBL211204	CCO[C@@]1(c2ccc(Br)cc2)SC=C(C)n2c1noc2=O	1.1625402	0.5812701	0.6338397	0.52870053	827.9567	27.873564	1161.2327	972.97974	42.4613	38.13316
CHEMBL192989	CCO[C@@]1(c2ccc(Br)cc2)SC=C(C)n2c1noc2=O	1.1625402	0.5812701	0.6338397	0.52870053	827.9567	27.873564	1161.2327	972.97974	42.4613	38.13316
CHEMBL1287886	COC(=O)c1n[nH]cc1NC(=O)Cc1cccc2ccccc12	1.1625338	0.5812669	0.7250778	0.43745598	947.5902	32.68682	1161.2327	1093.2383	42.4613	64.94577
CHEMBL4449771	O=C(O)c1ccc(CNn2sc3ccccc3c2=O)cc1	1.162532	0.581266	0.6765269	0.48600507	859.8003	34.411793	1161.2327	969.47107	42.4613	62.755917
